ordinal,card_id,recipe_id,material_a_id,material_a_name_ko,material_b_id,material_b_name_ko,branch,actor_id,actor_modifier_form,receptor_id,receptor_noun_form,rule_type,rule_key,law_pair,rule_text_ko,generated_name_ko,result_class,flag_count,flags
797,forge__ore_rot__wash_04,ore_rot|wash_04,ore_rot,삭은 조각,wash_04,지워진 자국,LAW,ore_rot,삭은,wash_04,자국,LAW,ROT|WASH,ROT|WASH,무너뜨림과 걷어냄은 서로를 지운다.,삭은 자국,NEUTRALIZED,0,
798,forge__ore_rot__wash_05,ore_rot|wash_05,ore_rot,삭은 조각,wash_05,가라앉은 앙금,LAW,ore_rot,삭은,wash_05,앙금,LAW,ROT|WASH,ROT|WASH,무너뜨림과 걷어냄은 서로를 지운다.,삭은 앙금,NEUTRALIZED,0,
799,forge__ore_scatter__ore_still,ore_scatter|ore_still,ore_scatter,흩어지는 조각,ore_still,굳은 조각,LAW,ore_still,굳은,ore_scatter,티끌,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,굳은 티끌,SETTLING,0,
800,forge__ore_scatter__ore_wash,ore_scatter|ore_wash,ore_scatter,흩어지는 조각,ore_wash,씻긴 조각,LAW,ore_scatter,흩어지는,ore_wash,속살,LAW,SCATTER|WASH,SCATTER|WASH,씻겨 날아가면 흔적이 없다.,흩어지는 속살,VANISHING,0,
801,forge__ore_scatter__rot_01,ore_scatter|rot_01,ore_scatter,흩어지는 조각,rot_01,딱지,LAW,ore_scatter,흩어지는,rot_01,딱지,LAW,SCATTER|ROT,SCATTER|ROT,흩어지며 무너지면 번진다.,흩어지는 딱지,SPREADING,0,
802,forge__ore_scatter__rot_02,ore_scatter|rot_02,ore_scatter,흩어지는 조각,rot_02,무른 뿌리,LAW,ore_scatter,흩어지는,rot_02,뿌리,LAW,SCATTER|ROT,SCATTER|ROT,흩어지며 무너지면 번진다.,흩어지는 뿌리,SPREADING,0,
803,forge__ore_scatter__rot_03,ore_scatter|rot_03,ore_scatter,흩어지는 조각,rot_03,곰팡이 꽃,LAW,ore_scatter,흩어지는,rot_03,곰팡이,LAW,SCATTER|ROT,SCATTER|ROT,흩어지며 무너지면 번진다.,흩어지는 곰팡이,SPREADING,0,
804,forge__ore_scatter__rot_04,ore_scatter|rot_04,ore_scatter,흩어지는 조각,rot_04,번지는 얼룩,LAW,ore_scatter,흩어지는,rot_04,얼룩,LAW,SCATTER|ROT,SCATTER|ROT,흩어지며 무너지면 번진다.,흩어지는 얼룩,SPREADING,0,
805,forge__ore_scatter__rot_05,ore_scatter|rot_05,ore_scatter,흩어지는 조각,rot_05,내려앉은 냄새,LAW,ore_scatter,흩어지는,rot_05,냄새,LAW,SCATTER|ROT,SCATTER|ROT,흩어지며 무너지면 번진다.,흩어지는 냄새,SPREADING,0,
806,forge__ore_scatter__scat_01,ore_scatter|scat_01,ore_scatter,흩어지는 조각,scat_01,가벼운 뼈,LAW,ore_scatter,흩어지는,scat_01,뼈,LAW,SCATTER|SCATTER,SCATTER|SCATTER,휘발이 겹치면 흔적 없이 사라진다.,흩어지는 뼈,DISPERSAL,0,
807,forge__ore_scatter__scat_02,ore_scatter|scat_02,ore_scatter,흩어지는 조각,scat_02,흩날리는 씨,LAW,ore_scatter,흩어지는,scat_02,씨,LAW,SCATTER|SCATTER,SCATTER|SCATTER,휘발이 겹치면 흔적 없이 사라진다.,흩어지는 씨,DISPERSAL,0,
808,forge__ore_scatter__scat_03,ore_scatter|scat_03,ore_scatter,흩어지는 조각,scat_03,벗겨진 껍데기,LAW,ore_scatter,흩어지는,scat_03,껍데기,LAW,SCATTER|SCATTER,SCATTER|SCATTER,휘발이 겹치면 흔적 없이 사라진다.,흩어지는 껍데기,DISPERSAL,0,
809,forge__ore_scatter__scat_04,ore_scatter|scat_04,ore_scatter,흩어지는 조각,scat_04,뜬 먼지,LAW,ore_scatter,흩어지는,scat_04,먼지,LAW,SCATTER|SCATTER,SCATTER|SCATTER,휘발이 겹치면 흔적 없이 사라진다.,흩어지는 먼지,DISPERSAL,0,
810,forge__ore_scatter__scat_05,ore_scatter|scat_05,ore_scatter,흩어지는 조각,scat_05,마른 바람,LAW,ore_scatter,흩어지는,scat_05,바람,LAW,SCATTER|SCATTER,SCATTER|SCATTER,휘발이 겹치면 흔적 없이 사라진다.,흩어지는 바람,DISPERSAL,0,
811,forge__ore_scatter__still_01,ore_scatter|still_01,ore_scatter,흩어지는 조각,still_01,서리꽃,LAW,still_01,서리 낀,ore_scatter,티끌,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,서리 낀 티끌,SETTLING,0,
812,forge__ore_scatter__still_02,ore_scatter|still_02,ore_scatter,흩어지는 조각,still_02,멈춘 물방울,LAW,still_02,멈춘,ore_scatter,티끌,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,멈춘 티끌,SETTLING,0,
813,forge__ore_scatter__still_03,ore_scatter|still_03,ore_scatter,흩어지는 조각,still_03,잠긴 발자국,LAW,still_03,잠긴,ore_scatter,티끌,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,잠긴 티끌,SETTLING,0,
814,forge__ore_scatter__still_04,ore_scatter|still_04,ore_scatter,흩어지는 조각,still_04,굳은 숨,LAW,still_04,숨 멎은,ore_scatter,티끌,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,숨 멎은 티끌,SETTLING,0,
815,forge__ore_scatter__still_05,ore_scatter|still_05,ore_scatter,흩어지는 조각,still_05,그친 종소리,LAW,still_05,그친,ore_scatter,티끌,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,그친 티끌,SETTLING,0,
816,forge__ore_scatter__tool_01,ore_scatter|tool_01,ore_scatter,흩어지는 조각,tool_01,도가니,CATALYST,tool_01,달궈진,ore_scatter,티끌,RESULT_CLASS,CATALYZED_SCATTER,,,달궈진 티끌,CATALYZED_SCATTER,0,
817,forge__ore_scatter__tool_02,ore_scatter|tool_02,ore_scatter,흩어지는 조각,tool_02,집게,CATALYST,tool_02,집어올린,ore_scatter,티끌,RESULT_CLASS,CATALYZED_SCATTER,,,집어올린 티끌,CATALYZED_SCATTER,0,
818,forge__ore_scatter__tool_03,ore_scatter|tool_03,ore_scatter,흩어지는 조각,tool_03,체,CATALYST,tool_03,걸러진,ore_scatter,티끌,RESULT_CLASS,CATALYZED_SCATTER,,,걸러진 티끌,CATALYZED_SCATTER,0,
819,forge__ore_scatter__tool_04,ore_scatter|tool_04,ore_scatter,흩어지는 조각,tool_04,등불,CATALYST,tool_04,밝혀진,ore_scatter,티끌,RESULT_CLASS,CATALYZED_SCATTER,,,밝혀진 티끌,CATALYZED_SCATTER,0,
820,forge__ore_scatter__tool_05,ore_scatter|tool_05,ore_scatter,흩어지는 조각,tool_05,계측기,CATALYST,tool_05,재어진,ore_scatter,티끌,RESULT_CLASS,CATALYZED_SCATTER,,,재어진 티끌,CATALYZED_SCATTER,0,
821,forge__ore_scatter__tool_06,ore_scatter|tool_06,ore_scatter,흩어지는 조각,tool_06,풀무,CATALYST,tool_06,불어넣은,ore_scatter,티끌,RESULT_CLASS,CATALYZED_SCATTER,,,불어넣은 티끌,CATALYZED_SCATTER,0,
822,forge__ore_scatter__tool_07,ore_scatter|tool_07,ore_scatter,흩어지는 조각,tool_07,저울,CATALYST,tool_07,달아본,ore_scatter,티끌,RESULT_CLASS,CATALYZED_SCATTER,,,달아본 티끌,CATALYZED_SCATTER,0,
823,forge__ore_scatter__tool_08,ore_scatter|tool_08,ore_scatter,흩어지는 조각,tool_08,표본 상자,CATALYST,tool_08,갈무리한,ore_scatter,티끌,RESULT_CLASS,CATALYZED_SCATTER,,,갈무리한 티끌,CATALYZED_SCATTER,0,
824,forge__ore_scatter__tool_09,ore_scatter|tool_09,ore_scatter,흩어지는 조각,tool_09,갱도 지도,CATALYST,tool_09,그려진,ore_scatter,티끌,RESULT_CLASS,CATALYZED_SCATTER,,,그려진 티끌,CATALYZED_SCATTER,0,
825,forge__ore_scatter__tool_10,ore_scatter|tool_10,ore_scatter,흩어지는 조각,tool_10,손수레,CATALYST,tool_10,실려온,ore_scatter,티끌,RESULT_CLASS,CATALYZED_SCATTER,,,실려온 티끌,CATALYZED_SCATTER,0,
826,forge__ore_scatter__wash_01,ore_scatter|wash_01,ore_scatter,흩어지는 조각,wash_01,맑은 눈물,LAW,ore_scatter,흩어지는,wash_01,눈물,LAW,SCATTER|WASH,SCATTER|WASH,씻겨 날아가면 흔적이 없다.,흩어지는 눈물,VANISHING,0,
827,forge__ore_scatter__wash_02,ore_scatter|wash_02,ore_scatter,흩어지는 조각,wash_02,닳은 돌,LAW,ore_scatter,흩어지는,wash_02,돌,LAW,SCATTER|WASH,SCATTER|WASH,씻겨 날아가면 흔적이 없다.,흩어지는 돌,VANISHING,0,
828,forge__ore_scatter__wash_03,ore_scatter|wash_03,ore_scatter,흩어지는 조각,wash_03,빈 껍질,LAW,ore_scatter,흩어지는,wash_03,껍질,LAW,SCATTER|WASH,SCATTER|WASH,씻겨 날아가면 흔적이 없다.,흩어지는 껍질,VANISHING,0,
829,forge__ore_scatter__wash_04,ore_scatter|wash_04,ore_scatter,흩어지는 조각,wash_04,지워진 자국,LAW,ore_scatter,흩어지는,wash_04,자국,LAW,SCATTER|WASH,SCATTER|WASH,씻겨 날아가면 흔적이 없다.,흩어지는 자국,VANISHING,0,
830,forge__ore_scatter__wash_05,ore_scatter|wash_05,ore_scatter,흩어지는 조각,wash_05,가라앉은 앙금,LAW,ore_scatter,흩어지는,wash_05,앙금,LAW,SCATTER|WASH,SCATTER|WASH,씻겨 날아가면 흔적이 없다.,흩어지는 앙금,VANISHING,0,
831,forge__ore_still__ore_wash,ore_still|ore_wash,ore_still,굳은 조각,ore_wash,씻긴 조각,LAW,ore_still,굳은,ore_wash,속살,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,굳은 속살,CRYSTAL,0,
832,forge__ore_still__rot_01,ore_still|rot_01,ore_still,굳은 조각,rot_01,딱지,LAW,ore_still,굳은,rot_01,딱지,LAW,STILL|ROT,STILL|ROT,무너지는 것을 붙잡으면 굳어 남는다.,굳은 딱지,SCAB,0,
833,forge__ore_still__rot_02,ore_still|rot_02,ore_still,굳은 조각,rot_02,무른 뿌리,LAW,ore_still,굳은,rot_02,뿌리,LAW,STILL|ROT,STILL|ROT,무너지는 것을 붙잡으면 굳어 남는다.,굳은 뿌리,SCAB,0,
834,forge__ore_still__rot_03,ore_still|rot_03,ore_still,굳은 조각,rot_03,곰팡이 꽃,LAW,ore_still,굳은,rot_03,곰팡이,LAW,STILL|ROT,STILL|ROT,무너지는 것을 붙잡으면 굳어 남는다.,굳은 곰팡이,SCAB,0,
835,forge__ore_still__rot_04,ore_still|rot_04,ore_still,굳은 조각,rot_04,번지는 얼룩,LAW,ore_still,굳은,rot_04,얼룩,LAW,STILL|ROT,STILL|ROT,무너지는 것을 붙잡으면 굳어 남는다.,굳은 얼룩,SCAB,0,
836,forge__ore_still__rot_05,ore_still|rot_05,ore_still,굳은 조각,rot_05,내려앉은 냄새,LAW,ore_still,굳은,rot_05,냄새,LAW,STILL|ROT,STILL|ROT,무너지는 것을 붙잡으면 굳어 남는다.,굳은 냄새,SCAB,0,
837,forge__ore_still__scat_01,ore_still|scat_01,ore_still,굳은 조각,scat_01,가벼운 뼈,LAW,ore_still,굳은,scat_01,뼈,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,굳은 뼈,SETTLING,0,
838,forge__ore_still__scat_02,ore_still|scat_02,ore_still,굳은 조각,scat_02,흩날리는 씨,LAW,ore_still,굳은,scat_02,씨,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,굳은 씨,SETTLING,0,
839,forge__ore_still__scat_03,ore_still|scat_03,ore_still,굳은 조각,scat_03,벗겨진 껍데기,LAW,ore_still,굳은,scat_03,껍데기,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,굳은 껍데기,SETTLING,0,
840,forge__ore_still__scat_04,ore_still|scat_04,ore_still,굳은 조각,scat_04,뜬 먼지,LAW,ore_still,굳은,scat_04,먼지,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,굳은 먼지,SETTLING,0,
841,forge__ore_still__scat_05,ore_still|scat_05,ore_still,굳은 조각,scat_05,마른 바람,LAW,ore_still,굳은,scat_05,바람,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,굳은 바람,SETTLING,0,
842,forge__ore_still__still_01,ore_still|still_01,ore_still,굳은 조각,still_01,서리꽃,LAW,ore_still,굳은,still_01,서리꽃,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,굳은 서리꽃,TOTAL_STOP,0,
843,forge__ore_still__still_02,ore_still|still_02,ore_still,굳은 조각,still_02,멈춘 물방울,LAW,ore_still,굳은,still_02,물방울,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,굳은 물방울,TOTAL_STOP,0,
844,forge__ore_still__still_03,ore_still|still_03,ore_still,굳은 조각,still_03,잠긴 발자국,LAW,ore_still,굳은,still_03,발자국,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,굳은 발자국,TOTAL_STOP,0,
845,forge__ore_still__still_04,ore_still|still_04,ore_still,굳은 조각,still_04,굳은 숨,LAW,ore_still,굳은,still_04,입김,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,굳은 입김,TOTAL_STOP,0,
846,forge__ore_still__still_05,ore_still|still_05,ore_still,굳은 조각,still_05,그친 종소리,LAW,ore_still,굳은,still_05,종소리,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,굳은 종소리,TOTAL_STOP,0,
847,forge__ore_still__tool_01,ore_still|tool_01,ore_still,굳은 조각,tool_01,도가니,CATALYST,tool_01,달궈진,ore_still,덩이,RESULT_CLASS,CATALYZED_STILL,,,달궈진 덩이,CATALYZED_STILL,0,
848,forge__ore_still__tool_02,ore_still|tool_02,ore_still,굳은 조각,tool_02,집게,CATALYST,tool_02,집어올린,ore_still,덩이,RESULT_CLASS,CATALYZED_STILL,,,집어올린 덩이,CATALYZED_STILL,0,
849,forge__ore_still__tool_03,ore_still|tool_03,ore_still,굳은 조각,tool_03,체,CATALYST,tool_03,걸러진,ore_still,덩이,RESULT_CLASS,CATALYZED_STILL,,,걸러진 덩이,CATALYZED_STILL,0,
850,forge__ore_still__tool_04,ore_still|tool_04,ore_still,굳은 조각,tool_04,등불,CATALYST,tool_04,밝혀진,ore_still,덩이,RESULT_CLASS,CATALYZED_STILL,,,밝혀진 덩이,CATALYZED_STILL,0,
851,forge__ore_still__tool_05,ore_still|tool_05,ore_still,굳은 조각,tool_05,계측기,CATALYST,tool_05,재어진,ore_still,덩이,RESULT_CLASS,CATALYZED_STILL,,,재어진 덩이,CATALYZED_STILL,0,
852,forge__ore_still__tool_06,ore_still|tool_06,ore_still,굳은 조각,tool_06,풀무,CATALYST,tool_06,불어넣은,ore_still,덩이,RESULT_CLASS,CATALYZED_STILL,,,불어넣은 덩이,CATALYZED_STILL,0,
853,forge__ore_still__tool_07,ore_still|tool_07,ore_still,굳은 조각,tool_07,저울,CATALYST,tool_07,달아본,ore_still,덩이,RESULT_CLASS,CATALYZED_STILL,,,달아본 덩이,CATALYZED_STILL,0,
854,forge__ore_still__tool_08,ore_still|tool_08,ore_still,굳은 조각,tool_08,표본 상자,CATALYST,tool_08,갈무리한,ore_still,덩이,RESULT_CLASS,CATALYZED_STILL,,,갈무리한 덩이,CATALYZED_STILL,0,
855,forge__ore_still__tool_09,ore_still|tool_09,ore_still,굳은 조각,tool_09,갱도 지도,CATALYST,tool_09,그려진,ore_still,덩이,RESULT_CLASS,CATALYZED_STILL,,,그려진 덩이,CATALYZED_STILL,0,
856,forge__ore_still__tool_10,ore_still|tool_10,ore_still,굳은 조각,tool_10,손수레,CATALYST,tool_10,실려온,ore_still,덩이,RESULT_CLASS,CATALYZED_STILL,,,실려온 덩이,CATALYZED_STILL,0,
857,forge__ore_still__wash_01,ore_still|wash_01,ore_still,굳은 조각,wash_01,맑은 눈물,LAW,ore_still,굳은,wash_01,눈물,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,굳은 눈물,CRYSTAL,0,
858,forge__ore_still__wash_02,ore_still|wash_02,ore_still,굳은 조각,wash_02,닳은 돌,LAW,ore_still,굳은,wash_02,돌,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,굳은 돌,CRYSTAL,0,
859,forge__ore_still__wash_03,ore_still|wash_03,ore_still,굳은 조각,wash_03,빈 껍질,LAW,ore_still,굳은,wash_03,껍질,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,굳은 껍질,CRYSTAL,0,
860,forge__ore_still__wash_04,ore_still|wash_04,ore_still,굳은 조각,wash_04,지워진 자국,LAW,ore_still,굳은,wash_04,자국,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,굳은 자국,CRYSTAL,0,
861,forge__ore_still__wash_05,ore_still|wash_05,ore_still,굳은 조각,wash_05,가라앉은 앙금,LAW,ore_still,굳은,wash_05,앙금,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,굳은 앙금,CRYSTAL,0,
862,forge__ore_wash__rot_01,ore_wash|rot_01,ore_wash,씻긴 조각,rot_01,딱지,LAW,rot_01,앉은,ore_wash,속살,LAW,ROT|WASH,ROT|WASH,무너뜨림과 걷어냄은 서로를 지운다.,앉은 속살,NEUTRALIZED,0,
863,forge__ore_wash__rot_02,ore_wash|rot_02,ore_wash,씻긴 조각,rot_02,무른 뿌리,LAW,rot_02,무른,ore_wash,속살,LAW,ROT|WASH,ROT|WASH,무너뜨림과 걷어냄은 서로를 지운다.,무른 속살,NEUTRALIZED,0,
864,forge__ore_wash__rot_03,ore_wash|rot_03,ore_wash,씻긴 조각,rot_03,곰팡이 꽃,LAW,rot_03,핀,ore_wash,속살,LAW,ROT|WASH,ROT|WASH,무너뜨림과 걷어냄은 서로를 지운다.,핀 속살,NEUTRALIZED,0,
865,forge__ore_wash__rot_04,ore_wash|rot_04,ore_wash,씻긴 조각,rot_04,번지는 얼룩,LAW,rot_04,번지는,ore_wash,속살,LAW,ROT|WASH,ROT|WASH,무너뜨림과 걷어냄은 서로를 지운다.,번지는 속살,NEUTRALIZED,0,
866,forge__ore_wash__rot_05,ore_wash|rot_05,ore_wash,씻긴 조각,rot_05,내려앉은 냄새,LAW,rot_05,내려앉은,ore_wash,속살,LAW,ROT|WASH,ROT|WASH,무너뜨림과 걷어냄은 서로를 지운다.,내려앉은 속살,NEUTRALIZED,0,
867,forge__ore_wash__scat_01,ore_wash|scat_01,ore_wash,씻긴 조각,scat_01,가벼운 뼈,LAW,scat_01,가벼운,ore_wash,속살,LAW,SCATTER|WASH,SCATTER|WASH,씻겨 날아가면 흔적이 없다.,가벼운 속살,VANISHING,0,
868,forge__ore_wash__scat_02,ore_wash|scat_02,ore_wash,씻긴 조각,scat_02,흩날리는 씨,LAW,scat_02,흩날리는,ore_wash,속살,LAW,SCATTER|WASH,SCATTER|WASH,씻겨 날아가면 흔적이 없다.,흩날리는 속살,VANISHING,0,
869,forge__ore_wash__scat_03,ore_wash|scat_03,ore_wash,씻긴 조각,scat_03,벗겨진 껍데기,LAW,scat_03,벗겨진,ore_wash,속살,LAW,SCATTER|WASH,SCATTER|WASH,씻겨 날아가면 흔적이 없다.,벗겨진 속살,VANISHING,0,
870,forge__ore_wash__scat_04,ore_wash|scat_04,ore_wash,씻긴 조각,scat_04,뜬 먼지,LAW,scat_04,뜬,ore_wash,속살,LAW,SCATTER|WASH,SCATTER|WASH,씻겨 날아가면 흔적이 없다.,뜬 속살,VANISHING,0,
871,forge__ore_wash__scat_05,ore_wash|scat_05,ore_wash,씻긴 조각,scat_05,마른 바람,LAW,scat_05,마른,ore_wash,속살,LAW,SCATTER|WASH,SCATTER|WASH,씻겨 날아가면 흔적이 없다.,마른 속살,VANISHING,0,
872,forge__ore_wash__still_01,ore_wash|still_01,ore_wash,씻긴 조각,still_01,서리꽃,LAW,still_01,서리 낀,ore_wash,속살,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,서리 낀 속살,CRYSTAL,0,
873,forge__ore_wash__still_02,ore_wash|still_02,ore_wash,씻긴 조각,still_02,멈춘 물방울,LAW,still_02,멈춘,ore_wash,속살,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,멈춘 속살,CRYSTAL,0,
874,forge__ore_wash__still_03,ore_wash|still_03,ore_wash,씻긴 조각,still_03,잠긴 발자국,LAW,still_03,잠긴,ore_wash,속살,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,잠긴 속살,CRYSTAL,0,
875,forge__ore_wash__still_04,ore_wash|still_04,ore_wash,씻긴 조각,still_04,굳은 숨,LAW,still_04,숨 멎은,ore_wash,속살,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,숨 멎은 속살,CRYSTAL,0,
876,forge__ore_wash__still_05,ore_wash|still_05,ore_wash,씻긴 조각,still_05,그친 종소리,LAW,still_05,그친,ore_wash,속살,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,그친 속살,CRYSTAL,0,
877,forge__ore_wash__tool_01,ore_wash|tool_01,ore_wash,씻긴 조각,tool_01,도가니,CATALYST,tool_01,달궈진,ore_wash,속살,RESULT_CLASS,CATALYZED_WASH,,,달궈진 속살,CATALYZED_WASH,0,
878,forge__ore_wash__tool_02,ore_wash|tool_02,ore_wash,씻긴 조각,tool_02,집게,CATALYST,tool_02,집어올린,ore_wash,속살,RESULT_CLASS,CATALYZED_WASH,,,집어올린 속살,CATALYZED_WASH,0,
879,forge__ore_wash__tool_03,ore_wash|tool_03,ore_wash,씻긴 조각,tool_03,체,CATALYST,tool_03,걸러진,ore_wash,속살,RESULT_CLASS,CATALYZED_WASH,,,걸러진 속살,CATALYZED_WASH,0,
880,forge__ore_wash__tool_04,ore_wash|tool_04,ore_wash,씻긴 조각,tool_04,등불,CATALYST,tool_04,밝혀진,ore_wash,속살,RESULT_CLASS,CATALYZED_WASH,,,밝혀진 속살,CATALYZED_WASH,0,
881,forge__ore_wash__tool_05,ore_wash|tool_05,ore_wash,씻긴 조각,tool_05,계측기,CATALYST,tool_05,재어진,ore_wash,속살,RESULT_CLASS,CATALYZED_WASH,,,재어진 속살,CATALYZED_WASH,0,
882,forge__ore_wash__tool_06,ore_wash|tool_06,ore_wash,씻긴 조각,tool_06,풀무,CATALYST,tool_06,불어넣은,ore_wash,속살,RESULT_CLASS,CATALYZED_WASH,,,불어넣은 속살,CATALYZED_WASH,0,
883,forge__ore_wash__tool_07,ore_wash|tool_07,ore_wash,씻긴 조각,tool_07,저울,CATALYST,tool_07,달아본,ore_wash,속살,RESULT_CLASS,CATALYZED_WASH,,,달아본 속살,CATALYZED_WASH,0,
884,forge__ore_wash__tool_08,ore_wash|tool_08,ore_wash,씻긴 조각,tool_08,표본 상자,CATALYST,tool_08,갈무리한,ore_wash,속살,RESULT_CLASS,CATALYZED_WASH,,,갈무리한 속살,CATALYZED_WASH,0,
885,forge__ore_wash__tool_09,ore_wash|tool_09,ore_wash,씻긴 조각,tool_09,갱도 지도,CATALYST,tool_09,그려진,ore_wash,속살,RESULT_CLASS,CATALYZED_WASH,,,그려진 속살,CATALYZED_WASH,0,
886,forge__ore_wash__tool_10,ore_wash|tool_10,ore_wash,씻긴 조각,tool_10,손수레,CATALYST,tool_10,실려온,ore_wash,속살,RESULT_CLASS,CATALYZED_WASH,,,실려온 속살,CATALYZED_WASH,0,
887,forge__ore_wash__wash_01,ore_wash|wash_01,ore_wash,씻긴 조각,wash_01,맑은 눈물,LAW,ore_wash,씻긴,wash_01,눈물,LAW,WASH|WASH,WASH|WASH,정화가 겹치면 모든 상태가 비워진다.,씻긴 눈물,EMPTIED,0,
888,forge__ore_wash__wash_02,ore_wash|wash_02,ore_wash,씻긴 조각,wash_02,닳은 돌,LAW,ore_wash,씻긴,wash_02,돌,LAW,WASH|WASH,WASH|WASH,정화가 겹치면 모든 상태가 비워진다.,씻긴 돌,EMPTIED,0,
889,forge__ore_wash__wash_03,ore_wash|wash_03,ore_wash,씻긴 조각,wash_03,빈 껍질,LAW,ore_wash,씻긴,wash_03,껍질,LAW,WASH|WASH,WASH|WASH,정화가 겹치면 모든 상태가 비워진다.,씻긴 껍질,EMPTIED,0,
890,forge__ore_wash__wash_04,ore_wash|wash_04,ore_wash,씻긴 조각,wash_04,지워진 자국,LAW,ore_wash,씻긴,wash_04,자국,LAW,WASH|WASH,WASH|WASH,정화가 겹치면 모든 상태가 비워진다.,씻긴 자국,EMPTIED,0,
891,forge__ore_wash__wash_05,ore_wash|wash_05,ore_wash,씻긴 조각,wash_05,가라앉은 앙금,LAW,ore_wash,씻긴,wash_05,앙금,LAW,WASH|WASH,WASH|WASH,정화가 겹치면 모든 상태가 비워진다.,씻긴 앙금,EMPTIED,0,
892,forge__rot_01__rot_02,rot_01|rot_02,rot_01,딱지,rot_02,무른 뿌리,LAW,rot_01,앉은,rot_02,뿌리,LAW,ROT|ROT,ROT|ROT,부패가 겹치면 스스로를 먹는다.,앉은 뿌리,SELF_EATING,0,
893,forge__rot_01__rot_03,rot_01|rot_03,rot_01,딱지,rot_03,곰팡이 꽃,LAW,rot_01,앉은,rot_03,곰팡이,LAW,ROT|ROT,ROT|ROT,부패가 겹치면 스스로를 먹는다.,앉은 곰팡이,SELF_EATING,0,
894,forge__rot_01__rot_04,rot_01|rot_04,rot_01,딱지,rot_04,번지는 얼룩,LAW,rot_01,앉은,rot_04,얼룩,LAW,ROT|ROT,ROT|ROT,부패가 겹치면 스스로를 먹는다.,앉은 얼룩,SELF_EATING,0,
